지역,가맹점명,분류,주소,Latitude,Longitude
경기,호암미술관(삼성문화재단),미술,경기도 용인시 처인구 포곡읍 에버랜드로562번길 38 호암미술관,37.2945327,127.1916275
경기,벗이미술관,미술,경기도 용인시 학촌로 53번길 4 벗이미술관,37.2408513,127.3007519
경기,모닝글로리 고천점,도서,경기도 의왕시 효행로 9 오성빌딩,37.3483947,126.9743371
경기,호텔로블,숙박,경기도 의왕시 내손동 갈미안로 17 윈저모텔,37.3803904,126.9746968
경기,아이엠티 (IMT) 호텔,숙박,경기도 의왕시 내손동 갈미안로 9 라무르모텔 9,37.3801137,126.9756265
경기,포토라인 스튜디오,미술,경기도 의왕시 동부시장4길 6 202호,37.3902593,126.9822609
경기,듀오스튜디오,미술,경기도 의왕시 삼동 471-43,37.3212344,126.9492284
경기,안성 시민회관 정류소,교통수단,경기도 안성시 낙원동 68-1,37.0044112,127.2744287
경기,동방서림,도서,경기도 안성시 중앙3길 24,37.0084013,127.271748
경기,메인사진관,미술,경기도 안성시 대천동 127-1 2층,37.0078698,127.2694328
경기,GOPHOTO,미술,경기도 안성시 중앙로369,37.0079785,127.2679227
경기,(주)에이스렌터카,교통수단,경기도 안성시 도기동 218,36.999431,127.2711145
경기,제일모텔,숙박,경기도 안성시 동본동 87-1,37.0060219,127.2719876
경기,대안미술공간 소나무,문화체험,경기도 안성시 미양면 이박골길 75-33,36.9812264,127.2486077
경기,남사당공연장(안성시청),공연,경기도 안성시 보개면 남사당로 198-2 남사당 전용공연장,37.0317819,127.3101664
경기,안성 종합버스 터미널,교통수단,경기도 안성시 비봉로 85,37.0122084,127.2936429
경기,구내서점(청림),도서,경기도 안성시 삼죽면 진촌리632-18,37.0587654,127.3583171
경기,예스텔,숙박,경기도 안성시 석정동 28-1,37.0071038,127.2673884
경기,처음스튜디오,미술,경기도 안성시 석정동 중앙로354 정림빌딩4층,37.0080374,127.2660692
경기,센트럴렌트카주식회사,교통수단,경기도 안성시 아양동 316,37.0063579,127.2608909
경기,경희체육사,체육용품,경기도 안성시 연지동 120-2,37.0097313,127.2704161
경기,유진스포츠,체육용품,경기도 안성시 연지동 152-1,37.0094194,127.2699595
경기,피카소사진관,미술,경기도 안성시 연지동124,37.0108823,127.270313
경기,모텔드라마,숙박,경기도 안성시 원곡면 반제호수길 28,37.0243095,127.1636852
경기,지혜랑책이랑,도서,경기도 수원시 권선구 금호로 45 삼익1차아파트 상가1층 지혜랑책이랑,37.2698484,126.956591
경기,사진속으로,미술,경기도 수원시 권선구 금곡로 45 130,37.2730703,126.9363238
경기,경기서적 호매실점,도서,경기도 수원시 권선구 금곡로 112 2층 (금호동 이수프라자),37.2776398,126.9486473
경기,만물작업소,문화체험,경기도 수원시 권선구 서둔로 166 경기상상캠퍼스 손살이공방 3 만물작업소,37.2629491,126.9817372
경기,맘스크레들,미술,경기도 수원시 권선구 서부로1596번길 10,37.2519981,126.9786162
경기,아이비 모텔,숙박,경기도 수원시 권선구 세류2동 1154-20,37.2456011,127.0172616
경기,청솔스튜디오,미술,경기도 수원시 권선구 세류3동 513-7,37.259431,127.0129311
경기,영신서점,도서,경기도 수원시 권선구 삼천병마로1566번길 26,37.2420509,126.9644104
경기,엘렌포토그라피(ellen photography),미술,경기도 수원시 권선구 호매실동 1092 1909-305,37.2604374,126.961001
경기,승림식물원,관광지,경기도 의왕시 청계동 546,37.3935231,127.0096587
경기,북매니아,도서,경기도 의정부시 낙양동 742-1리오프라자 102호,37.7612743,127.1176563
경기,국민서적,도서,경기도 의정부시 발곡로 22 신풍프라자 지하 (신곡동),37.7310208,127.0570571
경기,포토마루,미술,경기도 의정부시 시민로 80 1420,37.737919,127.0440529
경기,리젠트모텔,숙박,경기도 의정부시 시민로122번길 9-19,37.7377682,127.0491388
경기,곰돌이포토스튜디오,미술,경기도 의정부시 신곡1동 330-1 101,37.7290454,127.0601318
경기,(주)도연렌트카,교통수단,"경기도 의정부시 신곡1동 566-19,1",37.7376239,127.055501
경기,베이비 디자인,미술,경기도 의정부시 신곡1동 719-2 백상프라자 119호,37.7309814,127.0555899
경기,제주여관,숙박,경기도 안성시 인지동 4,37.0058203,127.2688086
경기,w 모텔,숙박,경기도 안성시 죽산면 매산리 433-3,37.0921617,127.433574
경기,프로방스,숙박,경기도 안성시 죽산면 용설호수길 126,37.0548751,127.4523275
경기,노도모텔,숙박,경기도 안성시 중앙1길 38 (동본동),37.0073634,127.2722298
경기,신안성칼라,미술,"경기도 안성시 중앙로 403 ,2층",37.0072458,127.2717197
경기,한미서점,도서,경기도 안양시 동안구 포도원로 4 (호계3동),37.3618983,126.9625592
경기,호계동 정류소,교통수단,경기도 안양시 동안구 경수대로 713번지,37.3852849,126.9508522
경기,(주)코리아렌트카,교통수단,경기도 안양시 동안구 관양동 관평로170번길 43 훼미리타운602,37.3932795,126.963159
경기,레인스튜디오,미술,경기도 안양시 동안구 관양동 1402 3층 2호,37.4039289,126.9576009
경기,포토캘러리CT,미술,경기도 안양시 동안구 관양동 205 안양시청공무원연금매점내,37.3979495,126.9793966
경기,명품사진관,미술,경기도 안양시 동안구 관평로 330 301,37.405581,126.9580603
경기,에이스사진관,미술,경기도 안양시 동안구 동안로 120 1층 111,37.3895159,126.9522365
경기,평촌범계문고(주),도서,경기도 안양시 동안구 동안로 120 평촌올림픽스포츠센타 B1층 (호계동),37.3895159,126.9522365
경기,인사진실,미술,경기도 안양시 동안구 부림로 121 118,37.3941162,126.9644496
경기,미금서적,도서,경기도 안양시 동안구 부림로 123,37.3942893,126.963947
경기,뉴대명렌트카(주),교통수단,경기도 안양시 동안구 평촌대로243번길 30 샤크존빌딩 1층 246호,37.3928,126.9530242
경기,비봉관광여행사,여행사,경기도 안성시 장기로 102-1,37.0038662,127.2740204
경기,정사진실,미술,경기도 수원시 권선구 호매실동 389-1 1층,37.2678544,126.9564208
경기,주식회사 행복을만드는사람들,여행사,경기도 수원시 매산로 3가 72-56번지 1층 여행스케치,37.2678745,127.0094103
경기,(주)하나로렌트카,교통수단,경기도 수원시 영통구 덕영대로1499번길 21 (망포동),37.2467445,127.0552251
경기,모텔휴,숙박,경기도 수원시 영통구 망포동 530-4,37.2377394,127.059344
경기,예나가기획,공연,경기도 수원시 영통구 매영로 10,37.2696085,127.0437513
경기,예원사진관,미술,경기도 수원시 영통구 매탄1동 153-124,37.2742591,127.0422109
경기,원음악사,음악,경기도 수원시 영통구 매탄1동 153-24,37.2742489,127.0435122
경기,현대서적,도서,경기도 수원시 영통구 동수원로 506,37.2723831,127.0461258
경기,체리포토,미술,경기도 수원시 영통구 팔달구 효원로 20,37.2716767,127.0089376
경기,상지문고,도서,"경기도 수원시 영통구 매탄동 매탄로 106 두성프라자 101,102호",37.2599345,127.0435829
경기,제일서적,도서,경기도 수원시 영통구 봉영로 1763 한성프라자101호 (영통동),37.2664538,127.081651
경기,의정부헌책창고,도서,경기도 의정부시 신곡1동 359-2,37.7293075,127.06058
경기,송산서점,도서,"경기도 의정부시 오목로 225번길 16-7, 101호",37.7364184,127.0910199
경기,(주)우리렌트카,교통수단,경기도 의정부시 용민로182번길 17 (민락동),37.74826,127.1008546
경기,잉글리쉬플러스(의정부점),도서,"경기도 의정부시 용인로 483, 4층 405호(민락동, 보광프라자)",37.2410864,127.1775537
경기,가가스튜디오,미술,경기도 의정부시 용현동 526-4 플러스빌딩203-1호,37.7434908,127.084444
경기,스튜디오,미술,경기도 의정부시 용현로 111 102-1103,37.7424734,127.0886116
경기,나나여관,숙박,경기도 의정부시 의정부1동 213-12,37.7409758,127.0466766
경기,I모텔,숙박,경기도 의정부시 의정부1동23-2,37.7422058,127.0534027
경기,(주)국화렌트카,교통수단,경기도 의정부시 경의로85번길 16-2,37.7336291,127.0450316
경기,더블유 (W),숙박,경기도 의정부시 의정부동 133-44,37.7373777,127.048648
경기,의정부불교만물,도서,경기도 의정부시 시민로 141,37.7378586,127.0507329
경기,오리엔탈렌터카(주),교통수단,경기도 안양시 동안구 비산동 1104-1,37.3905258,126.9475472
경기,대림대학구내서점,도서,경기도 안양시 동안구 임곡로29(비산동 대림대학),37.4036262,126.9303398
경기,보다 스튜디오,미술,경기도 안양시 동안구 일동로107번길 11 1층2층,37.4083003,126.9588653
경기,종로문고,도서,경기도 안양시 동안구 평촌대로 119-1 2호,37.3827256,126.9597983
경기,반지대학 범계캠퍼스,문화체험,경기도 안양시 동안구 평촌대로223번길 59 서련코아빌딩,37.3900837,126.9524492
경기,평촌아트홀(안양문화예술재단),미술,경기도 안양시 동안구 평촌대로 76 평촌아트홀,37.3803778,126.962719
경기,The aprica studio,미술,경기도 안양시 동안구 평촌대로217번길 25 901,37.3903996,126.9544512
경기,주식회사제로쿨투어,여행사,경기도 안양시 동안구 평촌동 934-1 농수산물시장내수산동208,36.6682599,117.02076
경기,(주)롯데렌터카 안양지점,교통수단,경기도 안양시 동안구 시민대로 312 평촌칼라힐주차빌딩 1층 106호,37.3950431,126.9648322
경기,학원문고,도서,경기도 안양시 동안구 평촌대로 142 트윈마트지하 1층,37.384961,126.9598837
경기,썸데이 스프링 (Someday Spring),미술,경기도 안양시 동안구 학의로 20 136-302,37.3947889,126.9432242
경기,월드키드,도서,경기도 안양시 동안구 호계2동 937-18,37.3785869,126.9539626
경기,피카소북,도서,경기도 안양시 동안구 신기대로33번길 12 1층,37.3805984,126.9584941
경기,클로버관광여행사(주),여행사,경기도 안양시 동안구 호계동 713번지 대림호계아크로리버 1층 101호,37.366748,126.956018
경기,아이와스튜디오,미술,경기도 안양시 동안구 호계동 895-6 해피타운 2층 202,37.3899799,126.9462471
경기,아주스튜디오,미술,경기도 수원시 영통구 아주로 22,37.2767553,127.0441266
경기,영통서점,도서,경기도 수원시 영통구 영통동 964-4 소방문화센타 1층,37.2524391,127.0654074
경기,원천침례교회서적,도서,경기도 수원시 영통구 원드컵로 70 중앙기독초등학교신관 3층 서점,37.2749601,127.0576983
경기,예전스튜디오,미술,경기도 수원시 영통구 원천동 산 5 아주대학교 구내스튜디오,37.2794585,127.0474754
경기,앙뜨리스튜디오,미술,경기도 수원시 영통구 태장로 87 2층,37.2393994,127.0556413
경기,태장동주민자치위원회,문화체험,경기도 수원시 영통구 태장로54번길 10 태장동주민센터,37.2388149,127.0516229
경기,SK네트웍스(주) SK렌터카 수원지점,교통수단,경기도 수원시 인계동 1015-1번지,37.2640175,127.0260923
경기,장안문고(주),도서,경기도 수원시 장안구 대평로 80 지하1층 (정자동),37.2954745,126.9935999
경기,리오젠,숙박,경기도 의정부시 호국로1346번길 54,37.7423978,127.053415
경기,프로방스,숙박,경기도 의정부시 의정부동 신흥로232번길 21,37.7369894,127.0446435
경기,숭문당,도서,경기도 의정부시 의정부동 182-6,37.7416583,127.0495236
경기,삼성칼라,미술,경기도 의정부시 의정부동 191-1,37.742134,127.0494052
경기,서경사진,미술,경기도 의정부시 의정부동 218-16 제1호,37.7464626,127.048197
경기,몽모텔,숙박,경기도 의정부시 의정부동430-22,37.7388823,127.0420709
경기,(주)롯데렌터카 의정부영업소,교통수단,경기도 의정부시 평화로220 다메오상가 2층 롯데렌터카,37.7111578,127.0480545
경기,사진이야기,미술,"경기도 의정부시 진등로 10, 102(녹양동, 원민빌딩)",37.7589515,127.0328001
경기,플러스비 의정부점,도서,"경기도 의정부시 청사로 38, 홈플러스 의정부점 4층",37.7521309,127.0710005
경기,대진사진관,미술,경기도 의정부시 청사로 5번길 26경남빌딩 109호,37.7487683,127.0696286
경기,비틀즈음악사,음악,경기도 의정부시 태평로 117 (의정부동),37.7430369,127.051318
경기,하늘곰 스튜디오,미술,경기도 의정부시 평화로 375 306,37.7252222,127.0478711
경기,(주)지이로지스 의정부지점,숙박,"경기도 의정부시 평화로 558 (의정부동,컴인호텔 )",37.7417138,127.0472412
경기,베네치아,숙박,경기도 의정부시 평화로562번길 9-3,37.7423711,127.0473009
경기,주식회사에프에이렌트카,교통수단,경기도 안양시 동안구 호계동918-16,37.3858426,126.9505464
경기,평촌문고,도서,경기도 안양시 동안구 흥안대로 456번길 20,37.3942547,126.9766312
경기,시민사진관,미술,"경기도 안양시 만안구 안양로 314,(안양1동)",37.3990546,126.925452
경기,안양역,교통수단,경기도 안양시 만안구 만안로 232,37.4016455,126.9229027
경기,안양기독서림,도서,경기도 안양시 만안구 안양로 251,37.3951769,126.9238976
